#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
187500,375.00000000106246,-2679428.2013483196,299.8066247840727,149
190000,380.00000000108633,-2681203.816163918,301.4255539803376,149
192500,385.0000000011102,-2676054.9234662093,300.4118762882689,149
195000,390.0000000011341,-2679195.7641854193,300.791833328339,149
197500,395.00000000115796,-2679453.4835103694,300.244652724477,149
200000,400.00000000118183,-2680437.53641296,299.36946494967117,149
202500,405.0000000012057,-2680154.2756672762,299.3388405894964,149
205000,410.0000000012296,-2679053.2507908456,299.3941431930102,149
207500,415.00000000125345,-2677491.9708046466,299.4024269377491,149
210000,420.00000000127733,-2680828.6829504482,300.6856957221384,149
212500,425.0000000013012,-2681942.726824239,299.1789093232319,149
215000,430.0000000013251,-2678528.731706377,299.60848537874995,149
217500,435.00000000134895,-2678057.6003294643,299.82335785426363,149
220000,440.0000000013728,-2681439.7416761573,300.32334137257607,149
222500,445.0000000013967,-2678699.5183290113,299.9266098399663,149
225000,450.0000000014206,-2678899.9388843104,300.81874952977864,149
227500,455.00000000144445,-2678511.2335060127,300.7564745943027,149
230000,460.0000000014683,-2677777.450389033,300.489407693213,149
232500,465.0000000014922,-2679728.0672152042,300.1319912864329,149
235000,470.00000000151607,-2678855.892993029,299.76165769758825,149
237500,475.00000000153995,-2680348.7841512244,300.77727350943906,149
240000,480.0000000015638,-2680140.3429693747,300.13865627164427,149
242500,485.0000000015877,-2682221.6604922116,300.97520127222265,149
245000,490.00000000161157,-2678374.179897599,301.1102394086221,149
247500,495.00000000163544,-2676517.014432352,299.3238090170159,149
250000,500.0000000016593,-2681021.74384523,301.7757601156197,149
252500,505.0000000016832,-2676759.6790353153,300.0253428350747,149
255000,510.00000000170706,-2677243.3972871993,299.44769451788375,149
257500,515.0000000016456,-2681252.45460004,299.54493026177073,149
260000,520.0000000015274,-2682358.861806575,300.46953463473847,149
262500,525.0000000014091,-2679810.1872078422,300.9323847863222,149
265000,530.0000000012909,-2678202.698577756,301.3131638664203,149
267500,535.0000000011727,-2678193.3114308864,300.7503451004679,149
270000,540.0000000010544,-2681204.1928993706,300.9134710577932,149
272500,545.0000000009362,-2679929.676683536,299.7330383770491,149
275000,550.000000000818,-2678634.3989828546,301.15823072679507,149
277500,555.0000000006997,-2676973.217574483,300.16392745799294,149
280000,560.0000000005815,-2677547.5602822136,300.7204694166349,149
282500,565.0000000004633,-2679674.11459844,301.82507422263,149
285000,570.000000000345,-2679397.8483041637,300.83555137496825,149
287500,575.0000000002268,-2681063.959131444,300.2750157333509,149
290000,580.0000000001086,-2676642.6168206036,300.76429885714015,149
292500,584.9999999999903,-2678249.2572237384,299.80421054740555,149
295000,589.9999999998721,-2678187.8232327867,300.02862340045846,149
297500,594.9999999997539,-2681013.228805352,300.641737724366,149
300000,599.9999999996356,-2681213.645924775,299.97726866518923,149
302500,604.9999999995174,-2679515.1709056646,299.50728172196506,149
305000,609.9999999993992,-2679735.093643125,299.1781260960385,149
307500,614.9999999992809,-2679124.427693596,300.85657514102434,149
310000,619.9999999991627,-2680243.0261744373,300.67837626819585,149
312500,624.9999999990445,-2677600.2600786015,300.6240355643521,149
315000,629.9999999989262,-2679314.605000455,299.37470779401605,149
317500,634.999999998808,-2678466.81146954,300.62970461346373,149
320000,639.9999999986898,-2680887.478049433,300.6564091153403,149
322500,644.9999999985715,-2679774.5563017447,300.1436000497246,149
325000,649.9999999984533,-2677136.5985227767,300.03026273406164,149
327500,654.999999998335,-2680221.79774479,299.71049529480956,149
330000,659.9999999982168,-2678921.4566013087,302.25715363516616,149
332500,664.9999999980986,-2681858.566849239,299.5439105595665,149
335000,669.9999999979804,-2678855.7300732266,299.913325415112,149
337500,674.9999999978621,-2677936.0252335276,299.41031149494677,149
340000,679.9999999977439,-2680435.649998134,300.1737800784945,149
342500,684.9999999976257,-2678243.990291631,299.5659432841865,149
345000,689.9999999975074,-2680210.1344077718,300.5908569223596,149
347500,694.9999999973892,-2678809.8251066543,300.91958018357326,149
350000,699.999999997271,-2679955.8509138785,299.6477763871415,149
352500,704.9999999971527,-2676421.122541057,300.00008892828083,149
355000,709.9999999970345,-2678336.9560225233,299.8797723655191,149
357500,714.9999999969162,-2681142.840754986,299.8129836614515,149
360000,719.999999996798,-2679997.803737834,300.4187331314332,149
362500,724.9999999966798,-2680175.449480878,300.0263495020426,149
365000,729.9999999965615,-2681153.8857465144,299.25456572780644,149
367500,734.9999999964433,-2678768.6138758548,301.8101723688544,149
370000,739.9999999963251,-2680712.730520854,299.45206015958325,149
372500,744.9999999962068,-2681918.1912911255,299.38401340137165,149
375000,749.9999999960886,-2681696.1132012643,299.5914740098811,149
377500,754.9999999959704,-2678591.917200027,299.3946058180864,149
380000,759.9999999958521,-2683905.902517818,299.9991016317437,149
382500,764.9999999957339,-2678107.7141823266,300.7297870182074,149
385000,769.9999999956157,-2680364.870887229,299.61899494188833,149
387500,774.9999999954974,-2680216.1933724284,301.4583674487183,149
390000,779.9999999953792,-2678542.9372679945,300.2575155020299,149
392500,784.999999995261,-2679818.4111325406,300.2186292192004,149
395000,789.9999999951427,-2678370.0755986534,301.5349186647722,149
397500,794.9999999950245,-2681407.2843284756,299.43969681683535,149
400000,799.9999999949063,-2684657.8733273074,300.4894239196813,149
402500,804.999999994788,-2676677.7060371395,300.14394267901054,149
405000,809.9999999946698,-2678163.383549653,300.11145892195407,149
407500,814.9999999945516,-2680814.769817833,299.4841070957849,149
410000,819.9999999944333,-2677546.806352997,300.0283813161909,149
412500,824.9999999943151,-2680728.1408930738,300.6191721673083,149
415000,829.9999999941969,-2680628.0688188337,300.24918154773445,149
417500,834.9999999940786,-2679981.041771952,300.3699756864798,149
420000,839.9999999939604,-2681361.250817042,300.49101494059425,149
422500,844.9999999938422,-2681013.6744921952,299.44664338366056,149
425000,849.9999999937239,-2680092.676258482,299.2686478593946,149
427500,854.9999999936057,-2681098.600876011,300.5079782356117,149
430000,859.9999999934874,-2678218.4332682267,299.97303336739697,149
432500,864.9999999933692,-2678903.7562868465,300.3297636899137,149
435000,869.999999993251,-2680286.792158259,299.9482896261287,149
437500,874.9999999931327,-2678316.460162621,300.88885486618034,149
440000,879.9999999930145,-2680370.574037118,300.1947007079902,149
442500,884.9999999928963,-2677825.0233694725,300.4953097666255,149
445000,889.999999992778,-2679770.177581249,300.3857163297487,149
447500,894.9999999926598,-2677871.3883719854,299.071008457767,149
450000,899.9999999925416,-2680538.626441136,299.61851901753863,149
452500,904.9999999924233,-2678623.457076432,299.92546355537735,149
455000,909.9999999923051,-2680124.884067733,301.63665149998496,149
457500,914.9999999921869,-2681440.7494465057,298.8034873877827,149
460000,919.9999999920686,-2680887.463154927,299.543088273994,149
462500,924.9999999919504,-2680623.088609243,300.95106133542185,149
465000,929.9999999918322,-2679017.7220830955,299.72256641551144,149
467500,934.9999999917139,-2679773.0860809237,300.81185721605533,149
470000,939.9999999915957,-2678486.054123869,300.7588385291448,149
472500,944.9999999914775,-2681106.6045225803,300.3915458958335,149
