#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
402500,804.999999994788,-3391941.2274449244,300.6923260241961,128
405000,809.9999999946698,-3391146.9042498246,299.61334021434635,128
407500,814.9999999945516,-3394101.985707391,299.70120247360757,127
410000,819.9999999944333,-3391948.803811008,298.82999837337223,128
412500,824.9999999943151,-3392913.816051407,301.8726885931026,128
415000,829.9999999941969,-3391638.457754355,300.7008881214323,128
417500,834.9999999940786,-3393239.8796359412,299.9542679392787,128
420000,839.9999999939604,-3390134.6724478863,300.30566849504373,128
422500,844.9999999938422,-3391801.0520263463,299.7143483208377,128
425000,849.9999999937239,-3392472.3236235287,300.03895874322524,128
427500,854.9999999936057,-3392449.0063223727,299.737483350211,128
430000,859.9999999934874,-3393939.9810042977,300.74780606415845,128
432500,864.9999999933692,-3392163.0239231493,300.1081768285853,128
435000,869.999999993251,-3390844.694708109,300.1316437259939,128
437500,874.9999999931327,-3390677.991939651,300.72920608586276,128
440000,879.9999999930145,-3393524.241035005,300.2564388460389,128
442500,884.9999999928963,-3392379.780621249,301.0030643112617,128
445000,889.999999992778,-3392644.1446599215,300.0605495701813,128
447500,894.9999999926598,-3392349.511344254,300.18508691642535,128
450000,899.9999999925416,-3393682.8973388895,300.7219904980386,128
452500,904.9999999924233,-3390442.3501199502,299.36987109994,128
455000,909.9999999923051,-3389200.009194758,299.38861768040994,128
457500,914.9999999921869,-3389412.2229964584,300.9506351618103,128
460000,919.9999999920686,-3390688.018894965,300.1438856313957,128
462500,924.9999999919504,-3390181.028913021,299.4497492485896,128
465000,929.9999999918322,-3394818.384713521,301.0142516815344,128
467500,934.9999999917139,-3393912.13734727,300.15408167562623,128
470000,939.9999999915957,-3393270.9034345075,300.6870367685887,128
472500,944.9999999914775,-3392082.5113962516,301.31212573988233,128
475000,949.9999999913592,-3391013.3413542304,300.87383684356917,128
477500,954.999999991241,-3388251.628842499,300.6226749942712,128
480000,959.9999999911228,-3391962.2414128836,300.7223258509748,128
482500,964.9999999910045,-3392082.7410382032,300.868869914996,128
485000,969.9999999908863,-3393924.5750544686,300.7155314401649,128
487500,974.9999999907681,-3396569.099250803,300.3612955208346,128
490000,979.9999999906498,-3390682.3667985518,300.6796386550173,128
492500,984.9999999905316,-3391279.481994394,299.941454429131,128
495000,989.9999999904134,-3391395.1423707474,300.5003410283989,128
497500,994.9999999902951,-3392818.0473230593,300.3691205015496,128
500000,999.9999999901769,-3390499.181729609,300.50300613896366,128
502500,1004.9999999900587,-3392852.410088742,300.61297191741096,128
505000,1009.9999999899404,-3393715.913691586,299.7616396673559,128
507500,1014.9999999898222,-3393464.3376993407,300.89514858365607,128
510000,1019.999999989704,-3391502.7747376245,300.9028197645609,128
512500,1024.9999999895858,-3389331.2632875033,299.72259285825356,128
515000,1029.9999999894676,-3393392.853950992,301.05287928429897,128
517500,1034.9999999893494,-3388358.9629174992,299.4921240840665,128
520000,1039.9999999892311,-3390679.2398303803,300.2672191527659,128
522500,1044.999999989113,-3391814.2036793623,300.81160771668,128
525000,1049.9999999889947,-3388918.9477899745,300.6645605516094,128
527500,1054.9999999888764,-3394720.907706104,300.8261993597017,128
530000,1059.9999999887582,-3393436.613367442,299.2384575388065,128
532500,1064.99999998864,-3394433.2708721124,300.6880528327981,128
535000,1069.9999999885217,-3390097.5373223275,300.2409004903732,128
537500,1074.9999999884035,-3390127.2446900588,300.35426027522146,128
540000,1079.9999999882853,-3390856.9295745883,300.7357933401798,128
542500,1084.999999988167,-3391932.9233928975,298.97042644980297,128
545000,1089.9999999880488,-3393079.547739774,301.33632906824295,128
547500,1094.9999999879306,-3392175.7632624973,299.8123679838041,128
550000,1099.9999999878123,-3391616.032191323,300.0133037616095,128
552500,1104.999999987694,-3391143.389465086,299.5032644257828,128
555000,1109.9999999875758,-3390156.320071593,300.9859723784083,128
557500,1114.9999999874576,-3389595.6171670053,300.0531820252505,128
560000,1119.9999999873394,-3389472.852736106,300.4550099397718,128
562500,1124.9999999872211,-3393705.26435172,300.2932993875748,128
565000,1129.999999987103,-3393517.517073132,299.9086282778817,128
567500,1134.9999999869847,-3394361.396127049,300.6257754680541,128
570000,1139.9999999868664,-3390720.091575062,299.7047529365092,128
572500,1144.9999999867482,-3389045.22077306,300.5427612478951,128
575000,1149.99999998663,-3391557.3206615597,300.6016403256333,128
577500,1154.9999999865117,-3392686.794348266,299.18818233773607,128
580000,1159.9999999863935,-3389991.395183161,300.2437958065349,128
582500,1164.9999999862753,-3393057.9690513182,301.3488743745622,128
585000,1169.999999986157,-3394292.4388960917,302.5542574263352,128
587500,1174.9999999860388,-3392276.038511498,299.3267992956561,128
590000,1179.9999999859206,-3390784.506915318,301.5728753356591,128
592500,1184.9999999858023,-3390979.036582386,299.9643904657007,128
595000,1189.999999985684,-3392012.3943802603,300.57584092000474,128
597500,1194.9999999855659,-3388707.3325530365,301.165773496653,128
600000,1199.9999999854476,-3390959.889554836,300.8672016091552,128
602500,1204.9999999853294,-3390897.71033144,299.5021276275305,128
605000,1209.9999999852112,-3390570.997824749,300.06233466814956,128
607500,1214.999999985093,-3390225.697703287,299.61719302280306,128
610000,1219.9999999849747,-3391759.7661550324,299.9703406270251,128
612500,1224.9999999848565,-3391891.1667231843,300.58232786534796,128
615000,1229.9999999847382,-3392770.0533553194,300.71012482302547,128
617500,1234.99999998462,-3391175.5100880936,300.30833795006384,128
620000,1239.9999999845018,-3390108.933165513,301.37583011034417,128
622500,1244.9999999843835,-3394304.1301409155,299.91663589678706,128
625000,1249.9999999842653,-3389061.076789193,300.1501879576283,128
627500,1254.999999984147,-3391539.0659840647,300.0390810668764,128
630000,1259.9999999840288,-3390500.114602899,299.41710953354436,128
632500,1264.9999999839106,-3389413.346957566,300.4152232950715,128
635000,1269.9999999837923,-3391287.009548774,300.3666859913227,128
637500,1274.9999999836741,-3392439.528278772,300.10750196434896,128
640000,1279.9999999835559,-3393250.7550140377,301.6441019627941,128
642500,1284.9999999834376,-3392497.838860631,301.1743552192998,128
645000,1289.9999999833194,-3388135.733246496,299.4507898609426,128
647500,1294.9999999832012,-3395274.6421005465,300.23723564286774,128
650000,1299.999999983083,-3389866.79822859,300.8661194755916,128
652500,1304.9999999829647,-3388790.7322760373,300.9708962266722,128
655000,1309.9999999828465,-3391503.3440026343,299.95810773954975,128
657500,1314.9999999827282,-3388634.3619125094,300.45242371612756,128
660000,1319.99999998261,-3393825.2401836514,300.61902796720415,128
662500,1324.9999999824918,-3394069.6822701246,300.1082665641655,128
665000,1329.9999999823735,-3390341.8165118676,300.85077358298787,128
667500,1334.9999999822553,-3390122.3887491934,299.7069988951486,128
670000,1339.999999982137,-3389669.670236483,300.3109977424061,128
672500,1344.9999999820188,-3391205.2479834333,300.6172760541723,128
675000,1349.9999999819006,-3392262.0134242103,300.35669658907386,128
677500,1354.9999999817824,-3391799.4047598355,301.117211985367,128
680000,1359.9999999816641,-3388731.557402594,301.2288457310155,128
682500,1364.999999981546,-3391365.932229014,300.517497579811,128
685000,1369.9999999814277,-3392253.433730826,299.0716164280599,128
687500,1374.9999999813094,-3391815.9873467013,299.59871016421204,128
690000,1379.9999999811912,-3390899.5841986462,299.11083245811545,128
692500,1384.999999981073,-3393505.615665287,300.4753944996774,128
695000,1389.9999999809547,-3390485.339911226,300.5659564367559,128
697500,1394.9999999808365,-3389839.066735657,300.79437200802226,128
700000,1399.9999999807183,-3390320.036088243,299.86433328017927,128
702500,1404.9999999806,-3391315.225105917,300.2807612641961,128
705000,1409.9999999804818,-3391069.524775114,299.41500159570154,128
707500,1414.9999999803636,-3392790.628661191,301.08141715717613,128
710000,1419.9999999802453,-3390116.686179679,299.75727773586783,128
712500,1424.999999980127,-3391211.797112046,300.98768438459507,128
715000,1429.9999999800089,-3390431.965485079,300.64226274205726,128
717500,1434.9999999798906,-3392399.470206734,300.66546533091156,128
720000,1439.9999999797724,-3392595.8099539243,299.88617711446994,128
722500,1444.9999999796541,-3390891.2052083574,299.7776277753894,128
725000,1449.999999979536,-3391987.2546084262,301.1230582335073,128
727500,1454.9999999794177,-3395345.030157592,299.775514113824,128
730000,1459.9999999792994,-3391253.7319405954,300.1143510023476,128
732500,1464.9999999791812,-3388304.3966382276,299.73528364281276,128
735000,1469.999999979063,-3390641.8119970784,301.048134160467,128
737500,1474.9999999789447,-3392966.6538153607,299.5633498829076,128
740000,1479.9999999788265,-3391278.8800162654,300.2408051216723,128
742500,1484.9999999787083,-3392531.123706192,300.11873698069223,128
745000,1489.99999997859,-3392454.719696,299.13326316935127,128
747500,1494.9999999784718,-3391733.4406440035,299.8343469528276,128
750000,1499.9999999783536,-3392901.1626300383,299.57066590433476,128
752500,1504.9999999782353,-3391560.5293419734,299.87823910618243,128
755000,1509.999999978117,-3392398.625304222,299.7601932175334,128
757500,1514.9999999779989,-3390862.7308681477,300.01942038707926,128
760000,1519.9999999778806,-3391180.6284581907,300.3750180822939,128
762500,1524.9999999777624,-3389388.449845141,300.24603003285665,128
765000,1529.9999999776442,-3393533.6716448925,299.9032447838211,128
767500,1534.999999977526,-3393988.8963261303,301.60312079529604,128
770000,1539.9999999774077,-3392531.871808281,300.963182643559,128
772500,1544.9999999772895,-3393008.2364239674,300.61737543657784,128
775000,1549.9999999771712,-3392583.942551991,299.93835302043976,128
777500,1554.999999977053,-3389635.938656116,301.1364518511374,128
780000,1559.9999999769348,-3393340.154277807,301.7644140128327,128
782500,1564.9999999768165,-3390565.2631109506,300.42348955859853,128
785000,1569.9999999766983,-3388573.091029234,299.9054832285717,128
787500,1574.99999997658,-3393143.6439609453,299.7121341596606,128
790000,1579.9999999764618,-3393329.534211766,300.30281823572557,128
792500,1584.9999999763436,-3393207.3328837603,300.4604308345958,128
795000,1589.9999999762254,-3394286.0274718553,299.89190573901425,128
797500,1594.9999999761071,-3393510.8826139476,300.56907316026667,128
800000,1599.9999999759889,-3393504.230944855,300.29912654873056,128
802500,1604.9999999758707,-3390811.8683345392,301.92574014091514,128
805000,1609.9999999757524,-3391757.547985684,300.64748640448573,128
807500,1614.9999999756342,-3395913.836212583,299.9293352163594,128
810000,1619.999999975516,-3390461.2811611146,299.7189197782785,128
812500,1624.9999999753977,-3388393.5798340794,300.79024973989465,128
815000,1629.9999999752795,-3389289.960556673,300.25448670051617,128
817500,1634.9999999751612,-3390319.082668904,299.7853005335143,128
820000,1639.999999975043,-3390970.320258435,300.7208776181819,128
822500,1644.9999999749248,-3391501.4592995793,299.48503548041845,128
825000,1649.9999999748065,-3391674.167512741,300.46217299322666,128
827500,1654.9999999746883,-3392238.479915574,300.18839253797796,128
830000,1659.99999997457,-3391140.8393530473,300.27520453528103,128
832500,1664.9999999744518,-3391581.3572355583,300.22833481548474,128
835000,1669.9999999743336,-3390378.782425627,298.2592521043024,128
837500,1674.9999999742154,-3393451.79790736,300.4873729621875,128
840000,1679.9999999740971,-3390750.8009888064,299.51488125829223,128
842500,1684.999999973979,-3390254.1166677307,300.81278219982937,128
845000,1689.9999999738607,-3389105.419084074,299.2373787152362,128
847500,1694.9999999737424,-3392996.7541467305,300.4453622567441,128
850000,1699.9999999736242,-3390717.8929313663,301.3754488881131,128
852500,1704.999999973506,-3390907.122455558,300.7194923085623,128
855000,1709.9999999733877,-3389407.834604522,300.28606690334465,128
857500,1714.9999999732695,-3386994.2371821497,300.56258527146827,128
860000,1719.9999999731513,-3391067.411446087,300.44618745002504,128
862500,1724.999999973033,-3393403.7090475857,299.9473244913757,128
865000,1729.9999999729148,-3391507.163917778,301.34389181742887,128
867500,1734.9999999727966,-3387952.9858681746,300.6991323606599,128
870000,1739.9999999726783,-3390405.7283020373,300.4746423891418,128
872500,1744.99999997256,-3390024.280844176,300.83579569018434,128
875000,1749.9999999724419,-3386840.804970471,300.0071619402855,128
877500,1754.9999999723236,-3394574.6678428818,300.3570283189495,128
880000,1759.9999999722054,-3395562.5433330666,299.70305742970123,128
882500,1764.9999999720872,-3390254.661140481,299.13602110448574,128
885000,1769.999999971969,-3389100.9399324004,299.4145484995396,128
887500,1774.9999999718507,-3392450.766330449,299.7309716200497,128
890000,1779.9999999717324,-3393493.51598705,300.4026288567078,128
892500,1784.9999999716142,-3392838.1640347913,299.75142268637046,128
895000,1789.999999971496,-3394559.569341367,300.3574209417567,128
897500,1794.9999999713777,-3389778.69181104,300.21722819682924,128
900000,1799.9999999712595,-3393167.2440033816,300.55512270926556,128
902500,1804.9999999711413,-3391629.270138882,300.15778680005775,128
905000,1809.999999971023,-3393291.1612005495,300.88132578687623,128
907500,1814.9999999709048,-3391635.5957297273,299.6067338904022,128
910000,1819.9999999707866,-3390206.085439872,299.43669353345325,128
912500,1824.9999999706683,-3392017.3819510397,300.89316030533894,128
915000,1829.99999997055,-3392198.1532477923,301.2708620611533,128
917500,1834.9999999704319,-3390777.2092297953,300.32218700656887,128
920000,1839.9999999703136,-3394564.3527706005,300.4032370562026,128
922500,1844.9999999701954,-3391854.1806518678,299.9987403796357,128
925000,1849.9999999700772,-3391777.2087280583,300.8709042314562,128
927500,1854.999999969959,-3390084.9362186342,300.09429001774237,128
930000,1859.9999999698407,-3393438.628508536,300.45483796425816,128
932500,1864.9999999697225,-3392335.5180035513,300.25905456817026,128
935000,1869.9999999696042,-3393516.8919175826,301.10137993177864,128
937500,1874.999999969486,-3395163.041009806,298.8594721089202,128
940000,1879.9999999693678,-3394627.2594483253,300.43370691332933,128
942500,1884.9999999692495,-3390188.9787272867,301.0900162333512,128
945000,1889.9999999691313,-3391429.436862534,299.91672505744856,128
947500,1894.999999969013,-3393324.2758413814,299.79520764221127,128
950000,1899.9999999688948,-3393431.5571628828,299.8933550163373,128
952500,1904.9999999687766,-3394587.9685882833,300.7775883508775,128
955000,1909.9999999686584,-3391316.9600899033,300.9613261165169,128
957500,1914.9999999685401,-3390732.8125742637,300.15562925547584,128
960000,1919.999999968422,-3395307.1587963533,299.9303940913367,128
962500,1924.9999999683037,-3395869.8281417303,300.62841992849684,128
965000,1929.9999999681854,-3393323.5403078906,302.0112452606298,128
967500,1934.9999999680672,-3390313.8738047183,300.3328512726036,128
970000,1939.999999967949,-3392531.283325307,300.77796255568234,128
972500,1944.9999999678307,-3390095.5121820383,300.21940782104696,128
975000,1949.9999999677125,-3390416.566021897,300.28632024679075,128
977500,1954.9999999675942,-3394735.5795060378,299.25376807569154,128
980000,1959.999999967476,-3392268.7879344467,300.6094896574183,128
982500,1964.9999999673578,-3391996.689721048,300.1812105322094,128
985000,1969.9999999672395,-3392534.0214234255,299.89016631503625,128
987500,1974.9999999671213,-3390062.263297919,300.33590339632354,128
990000,1979.999999967003,-3388370.756593842,299.9678754991373,128
992500,1984.9999999668848,-3391077.443564661,300.45130992629527,128
995000,1989.9999999667666,-3388834.5661871117,300.6069452136318,128
997500,1994.9999999666484,-3391231.7207831014,299.82343976562703,128
1000000,1999.9999999665301,-3388765.046068821,299.9184621090746,128
1002500,2004.999999966412,-3390340.4737370964,300.7158631381995,128
1005000,2009.9999999662937,-3393106.0568321254,300.6523197582316,128
1007500,2014.9999999661754,-3393246.132292263,300.2752901641213,128
1010000,2019.9999999660572,-3393690.0648872424,299.9683905479195,128
1012500,2024.999999965939,-3392077.227625137,299.79753248262614,128
1015000,2029.9999999658207,-3390863.3696635403,300.3402887261129,128
1017500,2034.9999999657025,-3389144.7638808154,300.65132111283435,128
1020000,2039.9999999655843,-3392598.3416250013,300.53691185282287,128
1022500,2044.999999965466,-3391913.2376428936,300.5855973704406,128
1025000,2049.999999965348,-3389904.7971972115,300.55815305244425,128
1027500,2054.9999999652296,-3391708.3227079436,299.8260541315322,128
1030000,2059.9999999651113,-3392669.2744448297,299.90254502257926,128
1032500,2064.999999964993,-3394052.4153153077,301.0687554107197,128
1035000,2069.999999964875,-3389722.269452419,300.91170602817573,128
1037500,2074.9999999647566,-3394579.020991778,300.1287943277148,128
1040000,2079.9999999646384,-3392085.3093381077,299.7144546856607,128
1042500,2084.99999996452,-3394901.407147933,300.2122544925154,128
1045000,2089.999999964402,-3392987.005931657,300.02353045512416,128
1047500,2094.9999999642837,-3396496.997651376,300.079275350827,128
1050000,2099.9999999641655,-3394124.11520217,299.4246467791349,128
1052500,2104.999999964047,-3391081.9965070672,300.5928145456145,128
1055000,2109.999999963929,-3388369.157112306,300.9106756930655,128
1057500,2114.9999999638108,-3392649.183497805,300.3905706532114,128
1060000,2119.9999999636925,-3393842.9477792457,300.7566766876348,128
1062500,2124.9999999635743,-3395286.489094382,299.42494800161546,127
1065000,2129.999999963456,-3391066.4616665114,299.0841050903433,127
1067500,2134.999999963338,-3394328.933411453,299.55698150760435,127
1070000,2139.9999999632196,-3392554.110522801,301.0846228318223,127
1072500,2144.9999999631013,-3391779.2244064715,299.4166592164731,127
1075000,2149.999999962983,-3392226.069254836,301.10027625547417,127
1077500,2154.999999962865,-3395802.922558427,300.63218398502744,127
1080000,2159.9999999627466,-3394436.532351872,299.3833840629936,127
1082500,2164.9999999626284,-3394972.0601587016,299.25975974735167,127
1085000,2169.99999996251,-3393391.8906805385,299.84487291044456,127
1087500,2174.999999962392,-3392505.6509026103,298.70635467856073,128
1090000,2179.9999999622737,-3390106.6826834716,301.03657991081934,128
1092500,2184.9999999621555,-3388634.914787026,300.418246389468,128
1095000,2189.9999999620372,-3391810.9339296687,300.0612958530687,127
1097500,2194.999999961919,-3392726.371453291,300.6941975153662,127
1100000,2199.9999999618008,-3394891.799337147,300.25941518829035,127
1102500,2204.9999999616825,-3390529.2347134706,299.64080468543966,127
1105000,2209.9999999615643,-3391945.0181319453,300.7564585391554,127
1107500,2214.999999961446,-3389487.8110625166,299.97999335649985,127
1110000,2219.999999961328,-3392180.536096748,300.44943916087715,127
1112500,2224.9999999612096,-3389503.1872829627,300.8296009147794,127
1115000,2229.9999999610914,-3394227.9349534344,301.06483861171404,127
1117500,2234.999999960973,-3394256.463328816,299.1641944286993,127
1120000,2239.999999960855,-3397252.731861677,301.56730159005474,127
1122500,2244.9999999607367,-3394795.9305755477,300.63237308941973,127
1125000,2249.9999999606184,-3393546.02155032,300.2280155295224,127
1127500,2254.9999999605,-3391906.039281586,298.38224422214336,127
1130000,2259.999999960382,-3395167.6119561326,300.33698118931034,127
1132500,2264.9999999602637,-3391525.5878992714,300.9185435721594,127
1135000,2269.9999999601455,-3389825.230345404,300.4776385800517,127
1137500,2274.9999999600273,-3390963.36295953,300.38330816970273,127
1140000,2279.999999959909,-3390866.862800963,300.5077034212706,127
1142500,2284.999999959791,-3391810.120906405,301.86192611715876,127
1145000,2289.9999999596726,-3393938.8020892013,299.5982654198115,127
1147500,2294.9999999595543,-3391350.227405371,300.50626487791743,127
1150000,2299.999999959436,-3391987.5155817363,300.08341915241505,127
1152500,2304.999999959318,-3391355.0437905043,299.42665877496336,127
1155000,2309.9999999591996,-3391970.489976138,300.4977916424061,127
1157500,2314.9999999590814,-3393192.592485562,300.98713771589445,127
1160000,2319.999999958963,-3394562.6416139156,300.12197642668946,127
1162500,2324.999999958845,-3393120.629418539,300.5230057202696,127
1165000,2329.9999999587267,-3391113.0304757897,300.08054016499335,127
1167500,2334.9999999586084,-3391025.698328037,299.8711046964266,127
