#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
230000,460.0000000014683,-3391929.6806894056,300.86315060966206,130
232500,465.0000000014922,-3389513.1503733285,299.93023625674346,130
235000,470.00000000151607,-3390375.3357636128,300.19514032355494,130
237500,475.00000000153995,-3393000.950277647,301.05023770379347,130
240000,480.0000000015638,-3388361.7143307123,300.47102245750915,130
242500,485.0000000015877,-3388937.0764991157,299.76701817846623,130
245000,490.00000000161157,-3392321.8025534637,299.5307355038696,130
247500,495.00000000163544,-3392139.7902774382,300.4292358312072,130
250000,500.0000000016593,-3391360.907987939,300.6289018844307,130
252500,505.0000000016832,-3389190.6461306103,299.288331985935,130
255000,510.00000000170706,-3391175.1061311625,300.8512071250585,130
257500,515.0000000016456,-3392395.8964970335,299.8491705161747,130
260000,520.0000000015274,-3389837.443553403,300.56238917695356,130
262500,525.0000000014091,-3389525.1921445075,299.8682900067279,130
265000,530.0000000012909,-3391562.720854167,299.92389246793846,130
267500,535.0000000011727,-3389846.8820460867,299.616933565573,130
270000,540.0000000010544,-3394033.6340318453,299.5420587224315,130
272500,545.0000000009362,-3388794.3400802054,300.367392703542,130
275000,550.000000000818,-3391939.6253048647,300.3100974299312,130
277500,555.0000000006997,-3391133.858360339,299.8561694072222,130
280000,560.0000000005815,-3388631.588911403,299.4580999576213,130
282500,565.0000000004633,-3389150.7605451066,300.08883583676976,130
285000,570.000000000345,-3390278.7719067186,301.07629070548694,130
287500,575.0000000002268,-3389664.5380649474,300.66358397091005,130
290000,580.0000000001086,-3389083.8638172485,300.20141431801267,130
292500,584.9999999999903,-3389310.063389031,299.0452238959337,130
295000,589.9999999998721,-3391767.45788387,300.5038785621951,130
297500,594.9999999997539,-3391358.418089714,299.62790308374196,130
300000,599.9999999996356,-3390193.305828197,300.32272624659925,130
302500,604.9999999995174,-3387997.349120792,299.3544560184061,130
305000,609.9999999993992,-3389497.6096953545,300.9369455596502,130
307500,614.9999999992809,-3388764.9011817407,300.0388321975605,130
310000,619.9999999991627,-3389546.779610751,299.751598013608,130
312500,624.9999999990445,-3387884.2997951303,300.39398319273596,130
315000,629.9999999989262,-3391032.7955193836,301.3185095176098,130
317500,634.999999998808,-3390908.1504456624,299.51358810802077,130
320000,639.9999999986898,-3387596.791734319,301.77571186076045,130
322500,644.9999999985715,-3391344.970861312,301.1065061608064,130
325000,649.9999999984533,-3391376.082883209,301.4133245433367,130
327500,654.999999998335,-3388903.645931421,300.3968192952895,130
330000,659.9999999982168,-3391115.4504806753,299.7910035012737,130
332500,664.9999999980986,-3391091.8730946593,301.0709982057791,130
335000,669.9999999979804,-3393358.368734669,300.6810852033983,130
337500,674.9999999978621,-3389951.889195757,300.35667742568506,130
340000,679.9999999977439,-3389948.874788221,299.0648470427981,130
342500,684.9999999976257,-3391700.217738768,299.80614277891135,130
345000,689.9999999975074,-3393357.350080123,300.5756468301763,130
347500,694.9999999973892,-3391848.721495278,300.1288504800113,130
350000,699.999999997271,-3392668.832658123,299.6020985855652,130
352500,704.9999999971527,-3393580.301668685,301.10551445665004,130
355000,709.9999999970345,-3392843.8451683857,300.8784320991996,130
357500,714.9999999969162,-3395661.670444522,300.0761199736431,130
360000,719.999999996798,-3391828.699476648,300.43657898742475,130
362500,724.9999999966798,-3391889.769472683,300.295627849036,130
365000,729.9999999965615,-3389129.8837383855,300.65490454750545,130
367500,734.9999999964433,-3393317.8083311375,300.80081531882723,130
370000,739.9999999963251,-3395926.3501650617,300.98647607527533,130
372500,744.9999999962068,-3388693.008623326,301.3785970321917,130
375000,749.9999999960886,-3391107.718676893,301.27040978698125,130
377500,754.9999999959704,-3389371.8633120246,300.91045948491666,130
380000,759.9999999958521,-3388263.7129652463,300.1980345849205,130
382500,764.9999999957339,-3389594.03728492,300.85885021363424,130
385000,769.9999999956157,-3396982.994539637,301.4487109240516,130
387500,774.9999999954974,-3392349.6514433753,300.7291480987046,130
390000,779.9999999953792,-3394539.8455484435,300.88431418554006,130
392500,784.999999995261,-3392684.2603994776,301.01457157543473,130
395000,789.9999999951427,-3391312.7501283456,300.36227867952874,130
397500,794.9999999950245,-3393562.6620463543,299.6894981218953,130
400000,799.9999999949063,-3390288.871120386,299.88656487753735,130
402500,804.999999994788,-3394629.5249114837,301.29214419170694,130
405000,809.9999999946698,-3391820.595489111,300.3866179670052,130
407500,814.9999999945516,-3389281.4491756223,299.76751507528996,130
410000,819.9999999944333,-3392584.5346067026,301.40363778336825,130
412500,824.9999999943151,-3392196.4116367046,299.8178636088641,130
415000,829.9999999941969,-3391174.9738648664,300.67243999622843,130
417500,834.9999999940786,-3389613.6113437917,301.5308482191612,130
420000,839.9999999939604,-3391106.1258703005,299.3909734902122,130
422500,844.9999999938422,-3390545.108157333,300.71395415312486,130
425000,849.9999999937239,-3390770.3156595062,300.27077197914787,130
427500,854.9999999936057,-3391562.7824173737,300.4127965983154,130
430000,859.9999999934874,-3392722.316519467,299.6813284583207,130
432500,864.9999999933692,-3392840.5596874394,300.61556268919304,130
435000,869.999999993251,-3394749.8178920336,301.15427699654424,130
437500,874.9999999931327,-3390957.390107926,299.88011244445886,130
440000,879.9999999930145,-3394207.031341132,299.29387618778287,130
442500,884.9999999928963,-3392236.3017532825,299.98721743253174,130
445000,889.999999992778,-3391524.0790515486,301.1204830895842,130
447500,894.9999999926598,-3390434.423705468,298.7698407242556,130
450000,899.9999999925416,-3391957.044435451,301.0550306749851,130
452500,904.9999999924233,-3393461.845502328,301.0611882112018,130
455000,909.9999999923051,-3393785.030431887,299.825487726679,130
457500,914.9999999921869,-3390121.316582326,300.7874743494402,130
460000,919.9999999920686,-3391493.123817399,298.8759619076711,130
462500,924.9999999919504,-3390956.6477835104,300.06296459149166,130
465000,929.9999999918322,-3391062.988019297,301.1580086193419,130
467500,934.9999999917139,-3389706.208788462,299.9869699791527,130
470000,939.9999999915957,-3392020.62839395,300.283735239954,130
472500,944.9999999914775,-3389542.9213845003,300.17553086553806,130
475000,949.9999999913592,-3389288.2364952117,300.60244929743027,130
477500,954.999999991241,-3394788.9415752236,300.47859554152427,130
480000,959.9999999911228,-3391718.8644117787,300.71324057179567,130
482500,964.9999999910045,-3392381.917438401,301.3222209916384,130
485000,969.9999999908863,-3391921.632771626,300.9444548736156,130
487500,974.9999999907681,-3394041.9718406517,300.8416637105919,130
490000,979.9999999906498,-3389927.2470666375,300.25428894707244,130
492500,984.9999999905316,-3389166.760594558,300.3399113737642,130
495000,989.9999999904134,-3392867.8585630823,299.74320749684296,130
497500,994.9999999902951,-3390213.0375341345,300.8212761221351,130
500000,999.9999999901769,-3388567.2176596858,301.27553256679533,130
502500,1004.9999999900587,-3393097.2419240586,300.873409394144,130
505000,1009.9999999899404,-3395156.7633192763,300.38155782648386,130
507500,1014.9999999898222,-3392767.3452257216,299.8450849727401,130
510000,1019.999999989704,-3391494.7022509426,299.15777864293557,130
512500,1024.9999999895858,-3390816.6527722552,300.09584914937875,130
515000,1029.9999999894676,-3393479.1801095977,299.8934466033897,130
517500,1034.9999999893494,-3391719.3125212844,300.3735685582422,130
520000,1039.9999999892311,-3392316.853862103,300.52731559932624,130
522500,1044.999999989113,-3388696.970557116,300.5105426431373,130
525000,1049.9999999889947,-3394946.446926402,300.3828215027389,130
527500,1054.9999999888764,-3393587.7297470327,300.61954428273816,130
530000,1059.9999999887582,-3393631.0965903904,300.8127903196641,130
532500,1064.99999998864,-3386797.248873979,300.34052684513665,130
535000,1069.9999999885217,-3390472.050238261,300.9874477278219,130
537500,1074.9999999884035,-3392788.0606563333,301.80077187748054,130
540000,1079.9999999882853,-3391952.823435787,300.33147999600567,130
542500,1084.999999988167,-3394113.2613671795,300.9593274279148,130
545000,1089.9999999880488,-3392660.430454148,299.71100963082074,130
547500,1094.9999999879306,-3391615.27291929,299.71512338795185,130
550000,1099.9999999878123,-3389978.5997169428,300.9979727038903,130
552500,1104.999999987694,-3393289.8804674614,299.7783368638712,130
555000,1109.9999999875758,-3390195.005255554,299.8440192758909,130
557500,1114.9999999874576,-3391250.2571840435,299.9704452110607,130
560000,1119.9999999873394,-3391568.664228052,299.6496826926899,130
562500,1124.9999999872211,-3392731.141587114,300.15134018201917,130
565000,1129.999999987103,-3390129.7797413766,301.36103154682166,130
567500,1134.9999999869847,-3389201.5747586526,299.9561928329632,130
570000,1139.9999999868664,-3390995.102774108,299.4922120044892,130
572500,1144.9999999867482,-3393405.4697390385,301.76780883600804,130
575000,1149.99999998663,-3389646.5399349686,301.35904092026755,130
577500,1154.9999999865117,-3393882.894830443,299.2852810643704,130
580000,1159.9999999863935,-3388814.2180134095,300.46819775359165,130
582500,1164.9999999862753,-3392410.4238234833,300.7457507751758,130
585000,1169.999999986157,-3390268.952823071,300.5676494082093,130
587500,1174.9999999860388,-3391648.6914275773,301.27014196811325,130
590000,1179.9999999859206,-3392902.399442246,300.3129163705996,130
592500,1184.9999999858023,-3387878.88372121,300.48164115573303,130
595000,1189.999999985684,-3391099.4601425696,300.30915948220667,130
597500,1194.9999999855659,-3390637.2304565962,300.1958054629573,130
600000,1199.9999999854476,-3389474.4420326035,300.03724560932454,130
602500,1204.9999999853294,-3393287.8974112086,300.9288197635775,130
605000,1209.9999999852112,-3390959.430638712,301.2478944623485,130
607500,1214.999999985093,-3394855.028068006,300.5423958943576,130
610000,1219.9999999849747,-3388721.1737903133,299.6125874771781,130
612500,1224.9999999848565,-3393305.164614003,299.90821521973385,130
615000,1229.9999999847382,-3391505.473339418,299.29679151532486,130
617500,1234.99999998462,-3388489.86840437,300.88073928933017,130
620000,1239.9999999845018,-3390231.800633559,300.8324874998322,130
622500,1244.9999999843835,-3390596.0771686826,300.41190480837594,130
625000,1249.9999999842653,-3389973.3127473127,300.14493583227073,130
627500,1254.999999984147,-3389085.4903295618,301.18122988038004,130
630000,1259.9999999840288,-3391670.3358278014,300.2558221953794,130
632500,1264.9999999839106,-3391826.7265451793,299.9482967222097,130
635000,1269.9999999837923,-3394907.738830222,300.5193450494148,130
637500,1274.9999999836741,-3390356.925657492,300.3731684267455,130
640000,1279.9999999835559,-3392430.32639309,300.83324672091715,130
642500,1284.9999999834376,-3391384.254923666,300.94136466455865,130
645000,1289.9999999833194,-3391781.3869604096,298.7515818896091,130
647500,1294.9999999832012,-3393179.7028221413,300.3115041192134,130
