#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
327500,654.999999998335,-3094188.0243331324,300.0400446307145,136
330000,659.9999999982168,-3093093.8004474137,299.9696847047611,136
332500,664.9999999980986,-3095432.203730777,300.8071104407721,136
335000,669.9999999979804,-3096608.1113409474,300.21379658844216,136
337500,674.9999999978621,-3093307.5449564643,300.6760510263013,136
340000,679.9999999977439,-3095838.616743503,299.1521130225502,136
342500,684.9999999976257,-3097611.1247140877,301.06813344003194,136
345000,689.9999999975074,-3096738.4936315976,299.84889309461676,136
347500,694.9999999973892,-3094670.606086267,300.7505345683222,136
350000,699.999999997271,-3092156.963614896,299.76445045097273,136
352500,704.9999999971527,-3095546.106238451,300.1860745260271,136
355000,709.9999999970345,-3095964.440649813,301.48582936940596,136
357500,714.9999999969162,-3095606.7204392366,299.80352384038144,136
360000,719.999999996798,-3094577.2146737315,299.09313295009554,136
362500,724.9999999966798,-3093203.121555658,300.4849855592087,136
365000,729.9999999965615,-3096088.734030105,300.7615268170673,136
367500,734.9999999964433,-3094940.689787386,300.38716043113624,136
370000,739.9999999963251,-3096765.0169066135,301.37362743544503,136
372500,744.9999999962068,-3096835.8292916864,301.30366841708934,136
375000,749.9999999960886,-3094793.2086257115,300.55369703866904,136
377500,754.9999999959704,-3097639.742099043,300.2313609421655,136
380000,759.9999999958521,-3093899.8984998763,300.35923374607984,136
382500,764.9999999957339,-3094186.076942092,300.15174577503245,136
385000,769.9999999956157,-3098768.530128518,300.49396209014634,136
387500,774.9999999954974,-3094935.0902718958,300.79989159768684,136
390000,779.9999999953792,-3097580.0120961424,299.8846118768736,136
392500,784.999999995261,-3090736.5047180876,299.84794076087235,136
395000,789.9999999951427,-3091249.3145405147,300.1546050788749,136
397500,794.9999999950245,-3095649.84729011,300.472336057569,136
400000,799.9999999949063,-3096071.4124966096,299.9787205025904,137
402500,804.999999994788,-3093397.79336155,299.0869914748171,137
405000,809.9999999946698,-3096447.227363983,300.4510653261774,137
407500,814.9999999945516,-3095907.0252173655,300.1992821494414,137
410000,819.9999999944333,-3096362.2552202567,301.0167171384086,137
412500,824.9999999943151,-3095263.534144664,300.61143660080205,137
415000,829.9999999941969,-3097492.866440341,300.46830902573305,137
417500,834.9999999940786,-3095109.5765628796,299.59653815906626,137
420000,839.9999999939604,-3100106.0476713814,300.375549479967,137
422500,844.9999999938422,-3097254.8367270604,300.39294149772024,137
425000,849.9999999937239,-3096852.620042233,301.07791073505905,137
427500,854.9999999936057,-3092842.4894031137,298.94356247199363,137
430000,859.9999999934874,-3093265.894056406,300.471465440995,137
432500,864.9999999933692,-3097954.7722305786,300.7547051290605,137
435000,869.999999993251,-3096295.066188596,300.04869460366314,137
437500,874.9999999931327,-3096889.3997886796,301.11611596459323,137
440000,879.9999999930145,-3095801.5987591594,300.4347759401816,137
442500,884.9999999928963,-3096274.0302994642,300.22271370950375,137
445000,889.999999992778,-3094847.384143479,301.53207301277854,137
447500,894.9999999926598,-3092730.551925646,299.11302646378357,137
450000,899.9999999925416,-3094639.7932246644,301.0309878517017,137
452500,904.9999999924233,-3095406.4414549153,299.7655730857747,137
455000,909.9999999923051,-3096053.5498989783,299.0869151219474,137
457500,914.9999999921869,-3096060.20168129,301.17499122901404,137
460000,919.9999999920686,-3098711.247635646,300.00599041642334,137
462500,924.9999999919504,-3097391.8883814067,300.06383399201763,137
465000,929.9999999918322,-3097554.5279274546,299.68124301545436,137
467500,934.9999999917139,-3092102.924752146,299.22135811063566,137
470000,939.9999999915957,-3098427.1000367813,301.0238504439497,137
472500,944.9999999914775,-3096152.4764017295,299.48392758009135,137
475000,949.9999999913592,-3096380.062317483,300.4752208768464,137
477500,954.999999991241,-3095751.125313066,300.57745355240155,137
480000,959.9999999911228,-3094154.5039213505,299.5382744425156,137
482500,964.9999999910045,-3093721.5109599717,300.90526882973563,137
485000,969.9999999908863,-3095995.7908364944,300.15187503837024,136
487500,974.9999999907681,-3092982.6196678,300.5506884201546,137
490000,979.9999999906498,-3095782.969729608,300.55083659238875,137
492500,984.9999999905316,-3094872.8141086195,300.252594059288,136
495000,989.9999999904134,-3093971.4623111766,300.5052863383747,136
497500,994.9999999902951,-3092899.8626401927,300.3100811490685,136
500000,999.9999999901769,-3097043.811071003,300.83195560717655,136
502500,1004.9999999900587,-3094734.297380114,300.333946461186,136
505000,1009.9999999899404,-3094720.057630904,300.7894081441869,136
507500,1014.9999999898222,-3097009.5627317093,300.48344238863746,136
510000,1019.999999989704,-3099692.20983389,299.91396082180705,136
512500,1024.9999999895858,-3094894.7509566154,300.16222641595175,136
515000,1029.9999999894676,-3099598.3274772763,300.38559927068053,136
517500,1034.9999999893494,-3099296.9776761066,300.12286651400206,136
520000,1039.9999999892311,-3098588.426661307,300.88232764499054,136
522500,1044.999999989113,-3096655.554325804,299.27338921635317,136
525000,1049.9999999889947,-3097113.275215829,300.6489303495272,136
527500,1054.9999999888764,-3096982.0707160197,301.22447704579787,136
530000,1059.9999999887582,-3097144.857690882,300.5050298016802,136
532500,1064.99999998864,-3096251.359914461,300.22002347855107,136
535000,1069.9999999885217,-3095820.115559198,300.8312894807927,136
537500,1074.9999999884035,-3097602.6679209042,299.9979233161353,136
540000,1079.9999999882853,-3094489.069084987,300.1261327597509,136
542500,1084.999999988167,-3095945.3486781195,300.4627583137463,136
545000,1089.9999999880488,-3094345.004462814,301.3735868617098,136
547500,1094.9999999879306,-3095888.2842688356,298.9856569209463,136
550000,1099.9999999878123,-3095653.3765519615,301.39285460084704,136
552500,1104.999999987694,-3097139.3034751974,299.6331819613144,136
555000,1109.9999999875758,-3095980.006690258,300.19504095421627,136
557500,1114.9999999874576,-3097601.280185459,300.8345088237122,136
560000,1119.9999999873394,-3095109.9545891937,299.32834737031504,136
562500,1124.9999999872211,-3095514.994102828,299.87449781467683,136
565000,1129.999999987103,-3096501.4685722347,300.36528723427284,136
567500,1134.9999999869847,-3098817.3512722943,300.1081648307878,136
570000,1139.9999999868664,-3097473.490480501,299.9021021546583,136
572500,1144.9999999867482,-3097153.202439796,300.5292184655678,136
575000,1149.99999998663,-3093267.6760497317,299.7207405145262,136
577500,1154.9999999865117,-3097828.144704774,301.12588962512797,136
580000,1159.9999999863935,-3092884.3094988726,300.2705535840014,136
582500,1164.9999999862753,-3097093.773446452,300.1182974247914,136
585000,1169.999999986157,-3096192.7717314754,299.9258986573473,136
587500,1174.9999999860388,-3093323.296574807,300.2606179588075,136
590000,1179.9999999859206,-3095892.909953017,300.5533239941636,136
592500,1184.9999999858023,-3097948.7544669826,301.6249846518065,136
595000,1189.999999985684,-3094794.999456132,299.2487711937515,136
597500,1194.9999999855659,-3096450.1674417146,300.5472741223526,136
600000,1199.9999999854476,-3096167.3646430857,299.29354164659645,136
602500,1204.9999999853294,-3092400.138939604,300.0946484979871,136
605000,1209.9999999852112,-3094706.59756721,300.7868070930137,136
607500,1214.999999985093,-3091573.636839865,299.4713489946833,136
610000,1219.9999999849747,-3096166.854674466,300.94522289474577,136
612500,1224.9999999848565,-3097094.8132232483,299.7890345693908,136
615000,1229.9999999847382,-3097218.7478109,300.72926612312904,136
617500,1234.99999998462,-3098010.554951638,298.95209951274234,136
620000,1239.9999999845018,-3096383.4627594464,300.0035177221247,136
622500,1244.9999999843835,-3094654.3099447247,300.8172006784875,136
625000,1249.9999999842653,-3093259.7703567166,301.02523478682235,136
627500,1254.999999984147,-3092911.3110826854,299.588691865653,136
630000,1259.9999999840288,-3095269.0429058988,300.3454497283394,136
632500,1264.9999999839106,-3094680.324222453,300.3982488255923,136
635000,1269.9999999837923,-3095786.147393143,301.4885073382629,136
637500,1274.9999999836741,-3095135.882030815,300.027022544211,136
640000,1279.9999999835559,-3093680.5265385564,300.10574241886127,136
642500,1284.9999999834376,-3097906.7969189826,298.95293629053316,136
645000,1289.9999999833194,-3093592.7501081266,300.2279430798901,136
647500,1294.9999999832012,-3093026.5421681833,299.21149706578166,136
650000,1299.999999983083,-3094917.0707956497,299.3600223138853,136
652500,1304.9999999829647,-3096458.406024877,299.9726527710688,136
655000,1309.9999999828465,-3092190.1104587764,300.2986748354761,136
657500,1314.9999999827282,-3095736.904078817,300.83131712880873,136
660000,1319.99999998261,-3091482.2528363597,300.0497219940415,136
662500,1324.9999999824918,-3094309.247771416,300.89767239273476,136
665000,1329.9999999823735,-3095806.5914042164,298.88234744590795,136
667500,1334.9999999822553,-3097211.9024301693,299.6391191848951,136
670000,1339.999999982137,-3095059.5489325467,300.7373967208416,136
672500,1344.9999999820188,-3097296.828293612,299.16063380555374,136
675000,1349.9999999819006,-3094764.4259779174,300.03628392788204,136
677500,1354.9999999817824,-3095003.137499189,300.5510838652195,136
680000,1359.9999999816641,-3095488.695276741,299.6131115897752,136
682500,1364.999999981546,-3098805.895813903,301.0668464899864,136
685000,1369.9999999814277,-3093898.7155538257,300.625125290826,136
687500,1374.9999999813094,-3093076.9530343693,300.6207486846853,136
690000,1379.9999999811912,-3095958.1296036076,300.9159095659798,136
692500,1384.999999981073,-3096699.3795169704,300.32365706291444,136
695000,1389.9999999809547,-3095357.3407681733,300.7511175484206,136
697500,1394.9999999808365,-3099039.6958063617,301.7224695677842,136
700000,1399.9999999807183,-3099676.2608286664,300.11996445138783,136
702500,1404.9999999806,-3095218.7830497026,300.2283380673441,136
705000,1409.9999999804818,-3092984.7280987017,300.27393574754177,136
707500,1414.9999999803636,-3095471.3601169772,300.60120583967824,136
710000,1419.9999999802453,-3096172.372691937,299.6560128769893,136
712500,1424.999999980127,-3097213.1696039774,299.21074241103327,136
715000,1429.9999999800089,-3095014.818584457,299.45599437822483,136
717500,1434.9999999798906,-3094796.0318139605,301.3072467023138,136
720000,1439.9999999797724,-3093773.215234887,302.36269036568956,136
722500,1444.9999999796541,-3098904.9735735804,299.18551041188516,136
725000,1449.999999979536,-3095680.093920836,300.4666010622244,136
727500,1454.9999999794177,-3095757.1594737414,301.2412358857144,136
730000,1459.9999999792994,-3098710.82647614,300.68823335765927,136
732500,1464.9999999791812,-3099789.957366513,300.72946029745236,136
735000,1469.999999979063,-3096272.983754903,299.3456682857029,136
737500,1474.9999999789447,-3097886.5184868127,300.7383806114561,136
740000,1479.9999999788265,-3097295.343460327,299.5231356488525,136
742500,1484.9999999787083,-3095612.389842592,300.3532747529038,136
745000,1489.99999997859,-3095168.099431144,300.6924076467412,136
747500,1494.9999999784718,-3096822.040280288,299.8693234148135,136
750000,1499.9999999783536,-3096465.3609566092,299.71412867815087,136
752500,1504.9999999782353,-3095589.7599476594,300.06094115791564,136
755000,1509.999999978117,-3095558.889330441,298.8700358578053,136
757500,1514.9999999779989,-3095401.994500082,299.9120763011514,136
760000,1519.9999999778806,-3096378.8854635376,300.52814690886845,136
762500,1524.9999999777624,-3096288.21552236,300.1158575773562,136
765000,1529.9999999776442,-3094880.346398471,299.37333913818077,136
767500,1534.999999977526,-3096616.490114661,300.4860530362145,136
770000,1539.9999999774077,-3094125.5921818,299.32408056379705,136
772500,1544.9999999772895,-3094070.618843138,300.95683097057105,136
775000,1549.9999999771712,-3094716.225660121,301.1235363306274,136
777500,1554.999999977053,-3098847.9328042865,300.07216426713507,136
780000,1559.9999999769348,-3097629.109619776,299.1416277722222,136
782500,1564.9999999768165,-3097212.315131927,299.852547373315,136
785000,1569.9999999766983,-3096078.855794834,300.7459480864122,136
787500,1574.99999997658,-3096264.351082554,299.6047847960932,136
790000,1579.9999999764618,-3097261.010378739,299.8905798083807,136
792500,1584.9999999763436,-3098564.204525765,299.7404589417338,136
795000,1589.9999999762254,-3094765.720869517,299.50940951520005,136
797500,1594.9999999761071,-3097999.6623071413,301.3480882270001,136
800000,1599.9999999759889,-3097026.854644848,300.84760286150436,136
802500,1604.9999999758707,-3094642.5622911565,300.95814782639064,136
805000,1609.9999999757524,-3096865.6937213317,300.2782716101188,136
807500,1614.9999999756342,-3095923.5113652255,301.03538259524345,136
810000,1619.999999975516,-3096643.888692666,301.0623571633613,136
