#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
765000,1529.9999999776442,-2679541.5834237803,299.24849175221453,150
767500,1534.999999977526,-2676025.351704579,301.19071065766894,150
770000,1539.9999999774077,-2675968.2016857658,300.0498454165921,150
772500,1544.9999999772895,-2680977.2161601316,301.0459524072338,150
775000,1549.9999999771712,-2681567.0367273316,300.0202688867003,150
777500,1554.999999977053,-2680511.4728629068,300.0787341488067,150
780000,1559.9999999769348,-2678555.6345599443,300.85587907584363,150
782500,1564.9999999768165,-2680523.196568949,299.9608658511206,150
785000,1569.9999999766983,-2679324.9645683262,300.39640921179694,150
787500,1574.99999997658,-2681758.9997744597,300.68685112262216,150
790000,1579.9999999764618,-2678205.660875285,299.45375865490047,150
792500,1584.9999999763436,-2680163.656683577,299.262943775304,150
795000,1589.9999999762254,-2679156.267782539,299.59192722837025,150
797500,1594.9999999761071,-2681828.1626109798,301.01836617360954,150
800000,1599.9999999759889,-2680015.193655627,301.021120521199,150
802500,1604.9999999758707,-2682010.33424047,301.3240181382986,150
805000,1609.9999999757524,-2682666.896868648,299.5560830319999,150
807500,1614.9999999756342,-2680829.0652329866,298.89567770491595,150
810000,1619.999999975516,-2679345.724622447,300.66590674525895,150
812500,1624.9999999753977,-2682519.813161256,299.2257572999744,150
815000,1629.9999999752795,-2680880.104248509,299.81737956325236,150
817500,1634.9999999751612,-2683442.0075310133,300.118495084198,150
820000,1639.999999975043,-2678221.655273745,301.85611988574743,150
822500,1644.9999999749248,-2680656.8730537836,300.9536012284019,150
825000,1649.9999999748065,-2679733.9236852527,299.4550204577816,150
827500,1654.9999999746883,-2682233.6557935793,300.5980398622565,150
830000,1659.99999997457,-2680380.1678824257,300.17204742200823,150
832500,1664.9999999744518,-2681798.2232305147,300.47603038286815,150
835000,1669.9999999743336,-2676448.5618021525,300.4982167781724,150
837500,1674.9999999742154,-2680728.6084362958,300.38683485443846,150
840000,1679.9999999740971,-2681013.1832312476,300.68802307377797,150
842500,1684.999999973979,-2681796.764723355,299.8462270904306,150
845000,1689.9999999738607,-2680944.6016117856,299.72417775916387,150
847500,1694.9999999737424,-2679530.9468028024,300.3033572313273,150
850000,1699.9999999736242,-2680500.531708954,300.2358884392022,150
852500,1704.999999973506,-2681313.6731008533,300.18575765788745,150
855000,1709.9999999733877,-2677964.2468031608,300.36505593248364,150
857500,1714.9999999732695,-2682035.7430367116,300.88263297557916,150
860000,1719.9999999731513,-2680839.5404709913,299.5071084661695,150
862500,1724.999999973033,-2679886.1845313497,301.8160344418482,150
865000,1729.9999999729148,-2682333.268454617,300.5440978701502,150
867500,1734.9999999727966,-2680196.2406988647,299.91395218303165,150
870000,1739.9999999726783,-2683754.4184067305,300.3854568105029,150
872500,1744.99999997256,-2679776.2340742815,301.03157243725155,150
875000,1749.9999999724419,-2677840.081929818,300.1543029357941,150
877500,1754.9999999723236,-2677980.028952796,300.2811066421213,150
880000,1759.9999999722054,-2678055.1683812626,300.5122464328835,150
882500,1764.9999999720872,-2680746.64541742,301.07004281003594,150
885000,1769.999999971969,-2680363.754385188,299.4825246989846,150
887500,1774.9999999718507,-2679899.40347768,302.09280972360483,150
890000,1779.9999999717324,-2680706.757687701,301.61831809001137,150
892500,1784.9999999716142,-2679139.8410711978,299.9457093242972,150
895000,1789.999999971496,-2682087.932082655,300.34564924607105,150
897500,1794.9999999713777,-2680063.700101344,300.0678590919131,150
900000,1799.9999999712595,-2680561.3737431876,301.7122655921181,150
902500,1804.9999999711413,-2681486.9964846857,300.49746256123416,150
905000,1809.999999971023,-2680493.1595658325,300.83489386763944,150
907500,1814.9999999709048,-2682369.6953200363,299.5639423177263,150
910000,1819.9999999707866,-2679005.9126125667,299.90572683264037,150
912500,1824.9999999706683,-2678613.3599591684,299.7196023631154,150
915000,1829.99999997055,-2683072.5588691793,298.8838813874669,150
917500,1834.9999999704319,-2682967.9614219144,300.0420179070558,150
920000,1839.9999999703136,-2680341.79660652,299.5261511204936,150
922500,1844.9999999701954,-2679192.8434155267,299.3152575328848,150
925000,1849.9999999700772,-2678376.5432020836,299.476385630233,150
927500,1854.999999969959,-2681344.6219583564,300.0108982338386,150
930000,1859.9999999698407,-2680979.0640662406,300.59497401631813,150
932500,1864.9999999697225,-2682191.2455465496,300.92191912299063,150
935000,1869.9999999696042,-2681595.6753303893,300.14694766361026,150
937500,1874.999999969486,-2680051.3328641225,300.0034162662977,150
940000,1879.9999999693678,-2680820.9172652084,300.35793285927383,150
942500,1884.9999999692495,-2680493.377090078,301.20569417596596,150
945000,1889.9999999691313,-2681407.221856281,300.7164518030702,150
947500,1894.999999969013,-2681886.4331159648,301.10665291701287,150
950000,1899.9999999688948,-2681168.727142539,300.3609951169709,150
952500,1904.9999999687766,-2678677.5045673475,302.0018739853141,150
955000,1909.9999999686584,-2680718.915081106,300.52489424589595,150
957500,1914.9999999685401,-2681751.8276691977,300.5426562395133,150
960000,1919.999999968422,-2679047.1383088995,300.87199128216014,150
962500,1924.9999999683037,-2680769.212685069,300.85400297921115,150
965000,1929.9999999681854,-2679220.550974291,298.95302828627547,150
967500,1934.9999999680672,-2679702.1760196164,301.1001579538312,150
970000,1939.999999967949,-2683343.797267651,300.56339241648976,150
972500,1944.9999999678307,-2679519.3537824303,300.4922495804514,150
975000,1949.9999999677125,-2680316.2505899686,299.4305994579246,150
977500,1954.9999999675942,-2683388.563760599,300.21119880562355,150
980000,1959.999999967476,-2680469.5964009985,300.4290944119712,150
982500,1964.9999999673578,-2679316.2232958693,300.31571153810546,150
985000,1969.9999999672395,-2681079.597979784,301.2206297033291,150
987500,1974.9999999671213,-2678715.971702013,300.7200259068278,150
990000,1979.999999967003,-2683875.2730228174,299.7276919982011,150
992500,1984.9999999668848,-2681514.1668626517,301.42567958924303,150
995000,1989.9999999667666,-2681133.3816348445,299.5964428308421,150
997500,1994.9999999666484,-2678268.407665979,299.97283570674233,150
1000000,1999.9999999665301,-2680019.875088215,299.34711764529993,150
1002500,2004.999999966412,-2679532.4001243133,299.4718091655447,150
1005000,2009.9999999662937,-2680318.821304191,300.64803760712357,150
1007500,2014.9999999661754,-2681679.7909981217,299.8965165195461,150
1010000,2019.9999999660572,-2678328.2743003312,299.6582000410041,150
1012500,2024.999999965939,-2682167.9644463602,301.6381096933853,150
1015000,2029.9999999658207,-2681748.5162575264,298.6782235011616,150
1017500,2034.9999999657025,-2680140.8815728184,299.2350587994081,150
1020000,2039.9999999655843,-2681676.2659082934,300.2802988529518,150
1022500,2044.999999965466,-2683370.887068175,299.9818363490544,150
1025000,2049.999999965348,-2681243.9800439347,300.8427511833174,150
1027500,2054.9999999652296,-2683390.8404687326,299.30551219310956,150
1030000,2059.9999999651113,-2681374.296617305,299.6434786569828,150
1032500,2064.999999964993,-2682020.3865756206,299.1961228469038,150
1035000,2069.999999964875,-2680667.3829722516,300.74489512109767,150
1037500,2074.9999999647566,-2680529.934039369,299.868327525756,150
1040000,2079.9999999646384,-2682289.528887389,301.0235919756484,150
1042500,2084.99999996452,-2680265.9677945264,300.5473046257145,150
1045000,2089.999999964402,-2676949.533233432,300.0861874465545,150
1047500,2094.9999999642837,-2681787.8506691046,301.1381067138599,150
1050000,2099.9999999641655,-2678514.7715671267,299.8948158970208,150
1052500,2104.999999964047,-2683276.0592844244,301.17073397175056,150
1055000,2109.999999963929,-2680471.836285595,300.5644115590574,150
1057500,2114.9999999638108,-2679287.920861006,300.97844140376026,150
1060000,2119.9999999636925,-2682872.666548526,299.5367164714205,150
1062500,2124.9999999635743,-2682689.1036792137,300.98379773756864,150
1065000,2129.999999963456,-2682590.7056451812,300.4140733976783,150
1067500,2134.999999963338,-2680554.026964914,301.0766868583411,150
1070000,2139.9999999632196,-2678199.1903541964,299.3075459372893,150
1072500,2144.9999999631013,-2681208.422632022,299.8057580613178,150
1075000,2149.999999962983,-2682133.7726686504,299.2384472425239,150
1077500,2154.999999962865,-2680416.6710199434,299.96589969602616,150
1080000,2159.9999999627466,-2679581.7105989773,299.5804736665738,150
1082500,2164.9999999626284,-2680278.8726881053,300.6123553820182,150
1085000,2169.99999996251,-2682958.398790689,300.49933692207276,150
1087500,2174.999999962392,-2680208.9912416227,300.5879179172746,150
1090000,2179.9999999622737,-2677749.4759333413,300.8040636589496,150
1092500,2184.9999999621555,-2680072.877217924,299.90032904175047,150
1095000,2189.9999999620372,-2680247.920257395,300.8288533287587,150
1097500,2194.999999961919,-2680533.2893248275,299.9139535266785,150
1100000,2199.9999999618008,-2684871.870605057,301.1631483443985,150
1102500,2204.9999999616825,-2679887.423877761,299.5462029709173,150
1105000,2209.9999999615643,-2680180.146491442,299.0612099755968,150
1107500,2214.999999961446,-2682186.754057631,301.9804967932642,150
1110000,2219.999999961328,-2683489.1028517373,299.2884536210653,150
1112500,2224.9999999612096,-2679598.0620120857,300.00104153842597,150
1115000,2229.9999999610914,-2682963.70876015,300.94643533167635,150
1117500,2234.999999960973,-2681472.2090581562,301.43957711684914,150
1120000,2239.999999960855,-2681008.001147393,300.29290597165686,150
1122500,2244.9999999607367,-2681557.0912868027,301.8400202511163,150
1125000,2249.9999999606184,-2680296.4995904937,300.9246267003941,150
1127500,2254.9999999605,-2682335.9362534117,301.53354103087617,150
1130000,2259.999999960382,-2676667.460207384,299.25563016203273,150
1132500,2264.9999999602637,-2679753.285438897,300.84890904573086,150
1135000,2269.9999999601455,-2679298.3848957084,300.15450363383184,150
1137500,2274.9999999600273,-2677578.1857981756,301.3473115121315,150
1140000,2279.999999959909,-2676945.1331699416,300.09637561998437,150
1142500,2284.999999959791,-2680207.2602869514,301.2227534003168,150
1145000,2289.9999999596726,-2682199.046846349,299.88266912342846,150
1147500,2294.9999999595543,-2679384.577794524,300.12776665026536,150
1150000,2299.999999959436,-2679543.4768912103,301.4936470695067,150
1152500,2304.999999959318,-2681718.3387143426,300.5470487722431,150
1155000,2309.9999999591996,-2679711.780250959,299.92228807652765,150
1157500,2314.9999999590814,-2681134.5190065317,300.45836175309194,150
1160000,2319.999999958963,-2683258.2926386558,299.9993135803318,150
1162500,2324.999999958845,-2679610.399848474,300.670612144492,150
1165000,2329.9999999587267,-2679257.3022903483,299.382399584429,150
1167500,2334.9999999586084,-2681589.752800891,301.0899774427257,150
